order	patch_no	decision	category	sha256	filename	reason
183	1211	keep	bug	e05b284eb66efff1b14294269f1ba0039e4942e99702e4c2394bcf3f6dbc39c0	php-7.0.33-bug79503.patch	
184	1212	keep	bug	d1f880efda09945662099c7e0d3dd53b8311ec81d58c3d5016767c2d9119fc18	php-7.0.33-bug79514.patch	
185	1213	keep	bug	b9bf2dd311f95900aa01eb532386efe53ffaec90f57c6a2e9ddc2fb2378337b1	php-7.0.33-bug79528.patch	
186	1214	keep	bug	a8fb997734655e3695fcc422bacec5eb430acb4d5f7f663c106554feba3de13c	php-7.0.33-bug62890.patch	
187	1215	keep	bug	ee8ffadd500de1e5f1813f2108430e264f0011ec05afe3d6d91c610a08b6f655	php-7.0.33-bug70362.patch	
188	1216	keep	bug	50646320f75b5aee5d1bc2b723c177d5bfeda89598e2fe1fa7db08b9ea4e479f	php-7.0.33-bug73527.patch	
189	1217	keep	bug	c6a89073c1ed7dd64c11ccb5827715babcc5a3554d48e94825dfd6b39f0ab8cc	php-7.0.33-bug74267.patch	
190	1218	keep	bug	e7fe8d63f259aa9cee8b1d3101b397b67880f3e8decb7b729a585844ed795d35	php-7.0.33-bug79783.patch	
191	1219	keep	bug	3a4fe5ce8746992e0069041ef4e15cf19035f6f82d6fbe1e279bd47baa1de189	php-7.0.33-bug79787.patch	
192	1220	keep	CVE	62f183626bf8139c959aa78ba0cecf8ec05965a5a71e4fa10bcdfdfc79318707	php-7.0.33-bug79797-CVE-2020-7068.patch	
193	1221	keep	bug	7de1b2a3dc779d3086d86158bb425a95ad1e8336acdd5e94033ffa56c2b7084a	php-7.0.33-bug79877.patch	
194	1222	keep	CVE	cf97f8e101a08f949a6f002fd37c0f036b5c4d95eb65154d348131a8dea8b57a	php-7.0.33-bug79699-CVE-2020-7070.patch	
195	1224	keep	bug	5f1526d971a59566b072e88cae8bcc14adce7dadb922c58e860b7f5614d06d38	php-7.0.33-bug79986.patch	
196	1225	keep	bug	e268f2afa1bd81085eb7b6fe365d8087013343977c748dead47c6e113e68608b	php-7.0.33-bug80007.patch	
197	1226	keep	bug	a7db0186a8681cc49ae0f977aa618b9ded03dc4491f8c52123af17838fcaaa4f	php-7.0.33-bug80049.patch	
198	1227	keep	hardened	7e39cc2788262d7abb2b13c0d51d51b5958ad6da9a2a9664eb482504d1ab6836	hardened-php-7.0.33-bug73809.patch	
199	1228	keep	hardened	4445c0944c8b3ac8c3c9751e855bb4967a60bc73b5f1845a8994c6a6bdd09d44	hardened-php-7.0.33-bug77322.patch	
200	1229	keep	hardened	dd168966655b5c70ec1159467c9836300d915b2621248f42ff8b29e7ce4819e2	hardened-php-7.0.33-bug77961.patch	
201	1230	keep	hardened	7fd962bb80278d5aa11f2ea14deaff9bde34a0f95fffd32f2ab39788e82249d9	hardened-php-7.0.33-bug80366.patch	
202	1231	keep	hardened	8810664831a7aaac466ee6b6b24c51c5a924dcf85b836e163787a8364e11cfbc	hardened-php-7.0.33-bug80411.patch	
203	1232	keep	hardened	cc019868e5ae0a297e8d46530f1be806781aa1f8c02b28d4707c7e56914714fc	hardened-bug70091.patch	
204	1233	keep	hardened	99132428d1c119ce73e3525379bf6acd85376fb8a69ded9dcf856d05f64f5179	hardened-bug75776.patch	
205	1234	keep	hardened	c66ec94249444928e0b0d794b30d6ecc26a1ce323fa147747f25294d16536508	hardened-bug80719.patch	
206	1235	keep	hardened	5fccf047e042e9e54a67d393958345ac5044b6c53bbd41c5cc6efccb5484ec41	hardened-bug80838.patch	
207	1236	keep	hardened	acaa8046eb2ed4893aa4e48bef2c8d74678b2d10ca74390de86cbe13c2767fc2	hardened-bug80763.patch	
208	1237	keep	hardened	c26410f98adf587c629792142962b38b358202851567f0ef7e9a4f8833d7cd80	hardened-bug80783.patch	
209	1238	keep	hardened	0c36f1c38bf661d043d088fd299ce014e3574966613997ba2632bae776713e9f	hardened-bug80889.patch	
210	1239	keep	hardened	10f643ed7f83a4bcd150e70085446ceb6585c732fd89c7475f805682f59d921d	hardened-bug79812.patch	
211	1240	keep	hardened	68441f48811b9166acf0a9bcbfb95c6996be429f711f380b1648e63312fc68e4	hardened-bug75850.patch	
212	1241	keep	hardened	79160e964612f8f7f2c521453564e21553e96d6b1551bf594c59eb0fb5bd63ec	hardened-bug51903.patch	
213	1242	keep	hardened	f334ec15c68b72a2bc890942f97b2ef72885ea6a5486e710be4569705977f8da	hardened-bug78680.patch	
214	1243	keep	hardened	e7622a80c8f7d21808b73fe03d11ecfbe2476567d27954efd06ecc481beda3c5	hardened-bug80757.patch	
215	1244	keep	hardened	c4d45bde42b7db59b650f3ab4d93379a41e6988602a4bc5044a08ccb4cf51694	hardened-bug80648.patch	
216	1245	keep	hardened	c66714b2289744acf242abdc00adf48436c4d5ee280e5cbaf17646104101bd82	hardened-bug78719.patch	
217	1246	keep	hardened	bc8b071e3cf47cd4e2b8ea75f71a60a2d2c089cee4f5130f06d2f3ff85adf87b	hardened-bug74779.patch	
218	1247	keep	hardened	6bab60fd006056ee52c3a0ae7fd8bb10ae049df3d36c29e3f80baa8349cf147d	hardened-bug73533.patch	
219	1248	keep	hardened	b974b00edb1a208fd8324130ba145fa4b4a55d30b89f6f5642cdf66961a6399f	hardened-bug66783.patch	
220	1249	keep	hardened	7411c98ab978dab4bad81ede2cb688dbd43628ad0a060bb2017fcccbf3215da3	hardened-bug80771.patch	
221	1250	keep	hardened	694faa40d9abd6f71aae1d01ea3cf399b0e4c0497103109c0493ee8026735ddc	hardened-bug69668.patch	
222	1252	keep	hardened	e9d8a99cbf0d0f48804e705eaabda1f1a8eb5c38a2c3372c45e17415910ba043	hardened-bug76450.patch	
223	1253	keep	hardened	729bfcdba3d6d27fa1963b76f5e7ae0847055183e3d5a8151ca9508169716b15	hardened-bug76449.patch	
224	1254	keep	hardened	ec8695e3ea7eb4642e7d34330046fbb81a7ebf9ed79f755aadb09564b23d0e16	hardened-72595.patch	
225	1255	keep	hardened	87c2be0799a10cb63ccb43191ec9121053bb18b9ddab615049a1ebd2dc5f84d6	hardened-81294.patch	
226	1256	keep	hardened	d5343c7bf3cea0f8a43b9c9466f2cf5e2b220003e9407c04819f6de4697ecd0a	hardened-81283.patch	
227	1257	keep	hardened	5f33a9f051383b90eb88a66f1668f8174fd2ff589a250264c85cfa86416fc931	hardened-81211.patch	
228	1258	keep	hardened	4aa96b481757c17239511dead27d733af7ce3e57a8d9cdf116012580550ac4fb	hardened-80849.patch	
229	1259	keep	hardened	ef27945d57b80cfda208fe4711e9670a3b7a11e0ee7ac0603d0268f4310422db	hardened-81305.patch	
230	1260	keep	hardened	0f4abd7b639212f30c04b64c2cf0bc91ed5f3dc0183a40c849f38b6b3712c2e7	hardened-81252.patch	
231	1261	keep	hardened	d5634d02e50baf25271a0887c6170d2cf8a865e29cdee2e80bae9152cbe819bf	hardened-72146.patch	
232	1262	keep	CVE	c247259865b3f00f04ea94601e9e7c54da3ebdbbe01234749614a3517301f4ba	upstream-CVE-2021-21707.patch	
233	1263	keep	CVE	b0bb2b045c0e34c81a740ec756e2528e18c4793e87a025c8a6acbe2598f14709	CVE-2021-21703.patch	
234	1264	keep	CVE	c77f53f005ec46c203f89f0d85ec6e49267190b4e2e9b93b0576d966baf8938e	php-7.0-CVE-2022-31625.patch	
235	1265	keep	CVE	429d3b2342f3e4cb026280575067074c12a8b1711c882e51c0929cd8b55427a9	php-7.0-CVE-2022-31626.patch	
236	1266	keep	CVE	222459089738b6cb0683c1c85041ed9a561e9c8d30848b49d3d266459ccde0a4	php-7.0-CVE-2021-21705.patch	
237	1267	keep	CVE	7bd53fa03a521c17232f1cf631954119d084e8669a67227a1eeabc5d749f1bb7	php-upstream-CVE-2022-31629.patch	
238	1268	keep	CVE	5f54ac5334cd54480ac9d454052e445b1511e40e9c551defdb54d5fe8efd7cf8	php-7-CVE-2022-31628.patch	
239	1269	keep	CVE	cd0cedb0b9033627674acad6c8f105fb6fa1bfd88d2ad2fec2f78c26282deaa6	php-upstream-CVE-2022-31631.patch	
240	1270	keep	CVE	cba206ddb91d8e9e23fc1642aee77c03d0298495d19a7fa60ec5652a07576024	upstream-CVE-2023-0568.patch	
241	1271	keep	CVE	043a0722cab8559ed1a9fa6a92ebcaede30bb9e51901cdc576ceb78d0efa6787	php-7.0-CVE-2023-0662.patch	
242	1272	keep	CVE	b0009da9683d3b918f5b2170b86ff5187683024d03f78edca478569dc0e417a4	upstream-CVE-2023-0567.patch	
243	1273	keep	CVE	ea396babc339529cf6e4961c9a677c47fbf036b057a1779bae610d6228101990	php-7.1-CVE-2023-3823.patch	
244	1274	keep	CVE	1d5db885f62c714b7504baa35e1b57fb819b0a2882eefb870e59877d2e344100	php-upstream-CVE-2023-3824.patch	
245	1275	keep	CVE	bd44bb630d90ef94dd1b3d3ca4d7a5062d1cb1bd04beca141328451663cc89e7	php-7.0-CVE-2023-3247.patch	
246	1276	keep	CVE	92acefa08f74d2e56bcf7a35bab0aa4db5a281eec92cf33eaab3ec31c09d8549	php-7.0-CVE-2024-2756.patch	
247	1277	keep	CVE	c4aa699f26d8b0ecd50e183e5db937b31f1141ba32a6b08e390ad07db6f0ee67	php7.0-CVE-2024-3096.patch	
248	1278	keep	CVE	0046921b41186ed52f762b76ae819230512826437a09e643a6983a6a5beea096	php-7.2-CVE-2024-5458.patch	
249	1279	keep	CVE	ea097c8af63806a2798c6f01ea0cf4904b9f9b1d46ceb18d0ffe05d9f9f9b9b3	php-7.3-CVE-2024-8925.patch	
250	1280	keep	CVE	699324f2f8d70b81a933be46f26f8a9582adf5ace75a4c33d0872103c4af8da4	php-8.1-CVE-2024-8927.patch	
251	1281	keep	CVE	00a31b2bdaa88964a63c3c814ba1f0485b87ad029b94c2ba5d59c5ee2525310e	php-7.2-CVE-2024-11234.patch	
252	1282	keep	CVE	b3a3f0b3536a437b82edae39206f53e9abc1c23c91dd7c222ef92e3f1d4a32e9	php-8.2-CVE-2024-11233.patch	
253	1283	skip	build/packaging	92a462b202d713d32be6148b9fdaacb3601acd64faa64c24f3b78b586bdc73f8	fix-bug-74960.patch	build/packaging glue, not a source security/bug backport
254	1284	keep	CVE	484751671b71e05773025e0d72d9aa755734fea2384d40c9ed34b559aa9ace62	php-7.0-CVE-2024-11236.patch	
255	1285	keep	CVE	3e8cbf7600227f94bc8df8b2a447f04f5d3d1adcf71829f7f55666c08a9b37eb	php-7.0-CVE-2024-8929.patch	
256	1286	keep	CVE	58d68c25a26d01e992d19912f53dddf74179afd79a374b69d2f3bc7502fa8cfe	php-7.2-CVE-2017-9120.patch	
257	1287	keep	CVE	a0522dbfa9a750082e72d292f845c232acda97219ee0cf5d617c1a5df1036183	php-7.2-CVE-2017-9119.patch	
258	1288	keep	CVE	fd3d6eeee9ae6a1efbf4bb39a5133d06c243aaaa02b5857c7cfe2b59bb7f04ae	php-7.1-CVE-2017-9118.patch	
259	1289	keep	CVE	f6cc965c6cfc5a650c2264316520bea8a1c1c7bfe6564ef2831447d996c343da	php-7.1-CVE-2020-7071.patch	
260	1290	keep	CVE	2852e0b95c971c893ea413a4d89556b618eb9afdc788751b2a530d810448c7e7	php-8.0-CVE-2025-1219.patch	
261	1291	keep	CVE	3fd8a7ff3234a41f496f9d1692e778d96d12683bfef9954541e349d3eb3be560	php-7.0-CVE-2025-1217_CVE-2025-1734_CVE-2025-1861.patch	
262	1292	keep	CVE	f9470b16318ed53d9e9c3884c214f6ac6324b4f028dae0ea9f1d55842c616ff4	CVE-2019-9025.patch	
263	1293	keep	CVE	8096305ebab29828d30f3e0328984344616ef83d9e43ea845265556ec697008b	CVE-2019-11034.patch	
264	1294	keep	CVE	54bb6435720b0facba4e31ad911f17f2f0c37a550e735b9ea33dd43cce83cc34	CVE-2019-11036.patch	
265	1295	keep	CVE	41e6092ced87f90264ce7a90b1cd2bc83d99800124aa3fbef017db7d6b28be13	php70-CVE-2019-11035.patch	
266	1296	keep	CVE	56c6a769658909952d7782a1f087d33f94b82e334693c642011dd8416a2e9ba7	CVE-2019-9022.patch	
267	1297	keep	CVE	421123e4323628cc0948936d962cca0af25923aabd0fbc4f26464a353ae2f6e6	php70-CVE-2025-1220.patch	
268	1298	keep	CVE	cc2e2cbf7cde55ff9b2657a81b0e31324edff8a267fffc2552737b9b5f110081	php74-CVE-2025-6491.patch	
269	1299	keep	CVE	4d115b9e6040368c3a4474a074fc208a967802fa0d3928fdbf3e484826e8c559	CVE-2015-9253-pre1.patch	
270	1300	keep	CVE	f922f78ecb28e4fce7a90f5dd52075682bc1825917c51eb48e56dcf5fb699811	CVE-2015-9253.patch	
271	1301	keep	CVE	9d9498a41838b40cc4f5dcd84ab5830e182ff5898df0a057b78cce66988d5eb3	CVE-2019-9023.patch	
272	1302	keep	CVE	6cbe371fd18062bc7157c172401586a1e29d805b5897f4387b83ea8475f78dae	php-7.1-CVE-2019-19246.patch	
273	1303	keep	CVE	ecc0a48b3e6986a51e04afa0e9823b34e7e70c98ba711e85f471c3d1adfcbb11	alt-php70-CVE-2021-21704.patch	
274	16	skip	build/packaging	b628075bd299d3bd32033567b8ddf3ee9d62e4ab2e6786892d7fa492e389e1f3	0016-Fix-libxml2-v2.15.0-compatibility.patch	build/packaging glue, not a source security/bug backport
